user_id,timestamp,group,landing_page,converted
783229,49:29.5,control,old_page,0
679762,29:07.2,control,old_page,0
893923,18:57.0,control,old_page,1
861870,41:43.9,control,old_page,0
943847,41:44.0,control,old_page,0
672073,18:45.2,control,old_page,0
705599,55:56.0,control,old_page,0
667708,41:15.2,control,old_page,0
670222,44:30.0,control,old_page,0
862661,37:06.5,control,old_page,0
810820,05:22.4,control,old_page,0
815901,39:51.1,control,old_page,1
695463,24:46.7,control,old_page,0
691889,37:34.4,control,old_page,0
705772,21:18.4,control,old_page,0
682580,28:45.5,control,old_page,0
678328,52:19.9,control,old_page,0
676202,36:41.4,control,old_page,0
765714,23:33.3,control,old_page,0
945997,56:24.7,control,old_page,0
656727,43:21.9,control,old_page,0
945360,47:27.0,control,old_page,0
844989,47:59.0,control,old_page,0
850206,51:18.8,control,old_page,0
822545,59:05.6,control,old_page,0
688649,33:26.4,control,old_page,0
828418,56:25.7,control,old_page,0
829831,34:59.5,control,old_page,0
785997,58:15.0,control,old_page,0
922765,30:08.5,control,old_page,0
827580,00:47.3,control,old_page,0
876238,34:56.5,control,old_page,0
638581,18:06.4,control,old_page,0
919710,20:44.5,control,old_page,0
751878,17:12.9,control,old_page,0
785371,23:33.0,control,old_page,0
689113,09:21.5,control,old_page,1
915933,54:49.6,control,old_page,0
708052,25:33.1,control,old_page,0
630232,20:03.7,control,old_page,0
753817,25:07.3,control,old_page,0
849094,40:03.6,control,old_page,0
808843,46:50.8,control,old_page,0
807111,06:14.1,control,old_page,0
818883,36:42.9,control,old_page,0
699028,30:00.9,control,old_page,0
729817,20:56.1,control,old_page,0
834331,06:51.3,control,old_page,0
884020,51:59.8,control,old_page,1
705265,55:23.9,control,old_page,1
900711,03:29.3,control,old_page,0
647219,32:09.9,control,old_page,0
916738,52:35.7,control,old_page,0
912113,14:41.0,control,old_page,0
682982,29:36.9,control,old_page,0
931208,40:26.2,control,old_page,0
848838,49:53.2,control,old_page,0
836234,13:48.5,control,old_page,0
837440,18:39.8,control,old_page,0
777561,42:30.6,control,old_page,0
832006,51:41.7,control,old_page,0
942086,58:27.9,control,old_page,1
765977,02:33.1,control,old_page,1
640749,57:56.5,control,old_page,0
849461,37:26.1,control,old_page,0
790339,53:45.2,control,old_page,0
800611,22:49.8,control,old_page,0
654051,35:16.6,control,old_page,0
744229,55:08.3,control,old_page,1
940530,45:30.5,control,old_page,0
656459,35:56.9,control,old_page,0
868721,40:37.0,control,old_page,0
746512,52:02.4,control,old_page,0
843603,24:04.5,control,old_page,0
764567,59:35.1,control,old_page,0
688311,41:29.8,control,old_page,0
653765,59:30.9,control,old_page,0
672708,18:41.3,control,old_page,1
709685,25:02.4,control,old_page,0
831784,14:10.7,control,old_page,0
763374,53:45.2,control,old_page,0
921495,45:32.6,control,old_page,0
686441,14:53.9,control,old_page,1
765701,08:37.0,control,old_page,0
909043,45:48.7,control,old_page,0
881659,07:33.0,control,old_page,0
655299,19:53.2,control,old_page,0
638178,31:32.7,control,old_page,0
923642,24:06.8,control,old_page,0
792607,45:46.1,control,old_page,0
667037,55:12.4,control,old_page,0
799503,50:14.1,control,old_page,0
814657,27:08.7,control,old_page,0
778205,28:16.6,control,old_page,0
912399,52:46.1,control,old_page,0
694138,04:20.8,control,old_page,0
710571,17:14.4,control,old_page,0
778406,41:57.9,control,old_page,0
635331,02:54.9,control,old_page,0
778103,27:39.0,control,old_page,0
911368,46:23.0,control,old_page,1
886787,56:08.1,control,old_page,0
691747,47:15.1,control,old_page,0
785818,11:19.1,control,old_page,0
937392,07:11.8,control,old_page,0
744281,03:57.1,control,old_page,1
891606,06:39.0,control,old_page,0
788935,02:49.3,control,old_page,0
826396,35:43.1,control,old_page,0
841372,42:01.0,control,old_page,0
904534,18:01.8,control,old_page,0
739450,04:13.1,control,old_page,0
721862,11:28.7,control,old_page,0
750744,47:45.9,control,old_page,0
835091,25:15.4,control,old_page,0
804787,16:49.7,control,old_page,0
649486,51:08.6,control,old_page,0
932564,02:16.8,control,old_page,0
855575,04:59.1,control,old_page,1
867570,25:34.2,control,old_page,0
867744,21:06.0,control,old_page,0
930142,43:33.2,control,old_page,0
632002,14:41.4,control,old_page,0
899605,51:34.6,control,old_page,0
672160,12:51.0,control,old_page,0
823610,28:25.7,control,old_page,0
782719,29:52.7,control,old_page,0
725615,04:54.2,control,old_page,0
691987,24:57.9,control,old_page,0
936543,41:54.2,control,old_page,0
735013,49:30.3,control,old_page,0
779880,50:39.0,control,old_page,0
897370,40:46.9,control,old_page,0
875268,18:35.6,control,old_page,0
907818,24:07.4,control,old_page,0
835097,35:08.2,control,old_page,0
710154,35:25.6,control,old_page,0
670292,25:15.2,control,old_page,0
792099,50:03.9,control,old_page,1
756391,26:14.3,control,old_page,0
701659,08:55.4,control,old_page,0
885213,03:58.1,control,old_page,1
810198,17:20.9,control,old_page,0
831422,25:52.7,control,old_page,1
722866,10:34.8,control,old_page,0
737046,35:32.0,control,old_page,0
793051,23:30.1,control,old_page,0
794976,39:42.2,control,old_page,0
717376,26:20.2,control,old_page,0
769660,42:37.1,control,old_page,0
866607,13:53.1,control,old_page,1
715296,29:40.2,control,old_page,0
867590,28:19.9,control,old_page,0
872663,15:31.2,control,old_page,0
917346,57:45.7,control,old_page,0
761305,58:17.5,control,old_page,0
876244,27:04.1,control,old_page,0
749848,11:09.1,control,old_page,0
860805,07:34.1,control,old_page,0
891329,18:01.3,control,old_page,0
796799,22:46.7,control,old_page,0
643927,29:06.7,control,old_page,0
866127,12:56.6,control,old_page,0
636989,41:20.3,control,old_page,0
686515,16:16.1,control,old_page,0
802561,54:08.6,control,old_page,1
693216,11:57.5,control,old_page,0
701615,00:38.9,control,old_page,0
936567,48:45.9,control,old_page,0
817156,30:14.4,control,old_page,0
905837,30:58.4,control,old_page,0
746194,56:13.4,control,old_page,0
803662,13:27.8,control,old_page,0
944702,27:02.1,control,old_page,1
740008,21:02.6,control,old_page,0
648922,11:34.9,control,old_page,1
637477,32:18.2,control,old_page,0
857872,59:57.3,control,old_page,0
940272,56:12.5,control,old_page,0
876259,49:01.9,control,old_page,0
915807,33:23.0,control,old_page,0
859617,04:53.7,control,old_page,0
795720,28:24.6,control,old_page,0
818205,29:16.8,control,old_page,0
689386,51:17.8,control,old_page,1
750063,05:45.1,control,old_page,0
673984,11:23.9,control,old_page,0
675116,01:42.6,control,old_page,0
917893,10:20.0,control,old_page,0
834035,05:48.1,control,old_page,0
849009,51:55.8,control,old_page,0
905702,51:06.6,control,old_page,0
928717,23:40.9,control,old_page,1
769362,13:20.1,control,old_page,0
862524,24:34.7,control,old_page,0
856155,27:17.5,control,old_page,0
813013,23:46.4,control,old_page,0
700153,54:02.1,control,old_page,0
909112,31:08.3,control,old_page,0
842518,12:42.4,control,old_page,0
752255,24:06.9,control,old_page,0
882780,17:33.1,control,old_page,0
817400,57:26.5,control,old_page,0
672967,15:12.5,control,old_page,0
901735,58:58.2,control,old_page,0
867697,21:25.3,control,old_page,0
734535,49:57.6,control,old_page,0
712510,30:42.4,control,old_page,0
794908,58:41.7,control,old_page,0
712023,55:04.2,control,old_page,0
855036,00:53.6,control,old_page,0
706245,52:28.4,control,old_page,0
809659,35:03.8,control,old_page,0
675918,45:25.0,control,old_page,0
907498,21:04.4,control,old_page,0
777916,17:25.6,control,old_page,1
900308,54:49.1,control,old_page,1
675850,55:43.2,control,old_page,0
687894,28:24.6,control,old_page,0
889865,46:08.4,control,old_page,0
781888,02:03.7,control,old_page,0
910024,54:57.8,control,old_page,0
736955,34:10.2,control,old_page,0
800506,35:27.2,control,old_page,0
722576,57:23.4,control,old_page,0
773727,34:46.7,control,old_page,0
898588,18:21.6,control,old_page,0
694815,52:09.5,control,old_page,0
791796,03:08.1,control,old_page,0
667625,25:57.3,control,old_page,0
643617,35:57.9,control,old_page,0
905324,45:26.0,control,old_page,0
739307,12:48.1,control,old_page,0
934900,46:27.2,control,old_page,0
890986,59:00.8,control,old_page,0
812973,12:06.9,control,old_page,0
779999,17:41.1,control,old_page,0
774208,36:06.1,control,old_page,1
936826,56:46.5,control,old_page,0
665015,41:08.2,control,old_page,0
863889,44:59.0,control,old_page,0
634049,33:39.8,control,old_page,0
885633,32:15.4,control,old_page,0
728795,11:37.6,control,old_page,0
734129,44:41.9,control,old_page,0
842844,41:37.6,control,old_page,0
796612,52:34.7,control,old_page,0
934012,59:58.7,control,old_page,1
935500,42:41.1,control,old_page,0
796466,35:54.9,control,old_page,0
918360,18:27.6,control,old_page,0
685845,53:26.3,control,old_page,0
672844,08:28.1,control,old_page,0
886445,48:33.4,control,old_page,0
945334,52:39.5,control,old_page,0
696779,03:43.1,control,old_page,0
737978,50:04.8,control,old_page,0
885349,11:18.1,control,old_page,0
819727,03:28.9,control,old_page,0
661825,11:30.0,control,old_page,1
794800,55:35.9,control,old_page,0
784700,49:23.2,control,old_page,0
863450,08:54.8,control,old_page,0
630728,10:38.6,control,old_page,0
910216,06:38.1,control,old_page,0
848625,43:13.6,control,old_page,0
788853,38:27.2,control,old_page,0
936019,46:49.6,control,old_page,0
667744,58:19.1,control,old_page,0
706625,06:13.9,control,old_page,0
778637,58:24.7,control,old_page,0
761201,22:21.5,control,old_page,0
634464,06:45.9,control,old_page,0
630262,13:16.9,control,old_page,0
923454,06:00.6,control,old_page,0
873555,07:27.6,control,old_page,0
824983,39:15.5,control,old_page,0
858201,15:10.4,control,old_page,0
719397,57:22.9,control,old_page,0
664781,03:46.6,control,old_page,0
749313,04:42.5,control,old_page,0
893160,17:17.3,control,old_page,0
684011,33:25.9,control,old_page,0
747687,44:39.9,control,old_page,0
799368,07:34.3,control,old_page,0
938571,05:14.1,control,old_page,0
703218,26:30.0,control,old_page,0
641159,12:11.7,control,old_page,0
773183,48:27.3,control,old_page,0
787100,09:47.5,control,old_page,0
812446,47:00.3,control,old_page,0
696332,36:16.9,control,old_page,0
825827,57:59.1,control,old_page,0
656388,26:03.4,control,old_page,0
797010,51:32.5,control,old_page,0
814049,25:51.3,control,old_page,0
800513,32:03.8,control,old_page,0
943568,20:11.1,control,old_page,0
933699,17:39.8,control,old_page,0
899391,22:43.0,control,old_page,0
769955,40:10.8,control,old_page,1
847420,19:10.2,control,old_page,0
822176,15:19.9,control,old_page,0
733866,32:31.0,control,old_page,1
714547,23:31.5,control,old_page,0
672213,57:44.2,control,old_page,0
721856,49:19.6,control,old_page,0
645316,54:50.5,control,old_page,0
727751,03:19.3,control,old_page,0
937067,43:33.0,control,old_page,1
678757,14:48.1,control,old_page,0
678465,47:07.3,control,old_page,0
657454,27:15.9,control,old_page,0
919300,51:01.1,control,old_page,1
782490,20:24.8,control,old_page,0
924462,33:59.4,control,old_page,0
810913,37:11.1,control,old_page,0
846718,12:16.7,control,old_page,0
842561,48:21.1,control,old_page,0
820791,39:31.1,control,old_page,0
735176,59:06.3,control,old_page,0
880449,01:27.6,control,old_page,0
787813,17:24.5,control,old_page,0
857504,28:23.5,control,old_page,0
802124,42:33.7,control,old_page,1
689837,32:21.6,control,old_page,0
935750,19:51.6,control,old_page,0
884589,31:04.0,control,old_page,0
887121,11:28.7,control,old_page,1
921626,36:03.2,control,old_page,0
920500,36:45.2,control,old_page,0
930937,05:03.8,control,old_page,0
660000,28:37.7,control,old_page,0
755109,05:17.7,control,old_page,0
635778,36:38.3,control,old_page,0
878237,37:16.0,control,old_page,0
717954,20:06.0,control,old_page,0
820664,30:51.9,control,old_page,0
869176,52:45.8,control,old_page,0
794727,42:11.0,control,old_page,0
887125,17:23.9,control,old_page,0
814676,52:03.9,control,old_page,1
822067,16:24.3,control,old_page,0
638538,08:41.0,control,old_page,0
855546,03:01.8,control,old_page,1
725652,06:30.1,control,old_page,0
925002,41:42.3,control,old_page,0
750316,07:20.9,control,old_page,0
741732,19:59.2,control,old_page,0
741046,45:08.7,control,old_page,0
925451,54:40.5,control,old_page,0
713346,18:08.0,control,old_page,0
664029,19:56.1,control,old_page,0
900778,14:31.7,control,old_page,0
652398,10:16.1,control,old_page,0
836697,32:43.1,control,old_page,1
817398,27:31.0,control,old_page,1
779150,07:22.0,control,old_page,0
696481,01:24.0,control,old_page,0
732444,06:16.5,control,old_page,0
789869,43:05.8,control,old_page,0
821663,42:14.1,control,old_page,0
875545,09:34.2,control,old_page,0
884314,39:23.0,control,old_page,0
778132,59:00.9,control,old_page,0
785190,50:10.0,control,old_page,0
658412,33:52.4,control,old_page,1
807224,16:09.2,control,old_page,0
853642,42:24.9,control,old_page,0
837482,06:09.7,control,old_page,0
845297,18:37.3,control,old_page,0
857728,12:20.4,control,old_page,0
914334,55:23.9,control,old_page,1
652085,41:37.1,control,old_page,1
685196,59:14.4,control,old_page,1
826018,00:06.4,control,old_page,0
689901,19:24.7,control,old_page,0
879316,11:42.2,control,old_page,1
726906,37:02.8,control,old_page,0
806286,29:33.7,control,old_page,0
700443,02:24.2,control,old_page,0
638189,10:12.9,control,old_page,0
745549,43:51.7,control,old_page,1
653550,45:15.4,control,old_page,0
694045,22:32.5,control,old_page,0
770515,18:18.0,control,old_page,1
799857,19:55.0,control,old_page,0
776500,47:10.3,control,old_page,0
871417,39:22.2,control,old_page,0
860239,17:17.8,control,old_page,0
700400,42:02.1,control,old_page,0
801664,03:12.0,control,old_page,0
844553,57:42.8,control,old_page,0
867420,32:59.0,control,old_page,0
870620,33:59.6,control,old_page,0
712356,53:15.3,control,old_page,0
885585,44:07.9,control,old_page,1
920064,11:05.8,control,old_page,0
872441,34:48.0,control,old_page,0
714004,42:13.0,control,old_page,1
685658,29:41.9,control,old_page,0
903705,40:04.6,control,old_page,0
776154,43:19.2,control,old_page,0
682637,29:59.3,control,old_page,0
758792,15:21.2,control,old_page,1
695560,59:31.1,control,old_page,0
826322,43:33.4,control,old_page,0
723922,13:21.5,control,old_page,0
686722,55:15.4,control,old_page,0
800219,32:40.0,control,old_page,0
684746,00:53.0,control,old_page,0
786885,19:33.5,control,old_page,0
642364,57:48.6,control,old_page,0
900456,32:54.9,control,old_page,0
738756,53:20.9,control,old_page,0
927590,21:54.6,control,old_page,0
832111,13:39.1,control,old_page,0
904800,53:38.2,control,old_page,0
798433,07:42.2,control,old_page,0
726838,19:51.8,control,old_page,1
733377,20:50.4,control,old_page,0
872653,43:26.9,control,old_page,0
836070,29:14.4,control,old_page,0
921062,52:32.8,control,old_page,0
768572,29:46.5,control,old_page,0
653121,00:49.0,control,old_page,0
900682,54:21.8,control,old_page,0
679216,55:47.5,control,old_page,0
805353,30:33.1,control,old_page,0
914194,24:43.4,control,old_page,0
776597,14:21.6,control,old_page,1
936195,56:42.8,control,old_page,0
908436,02:49.8,control,old_page,0
653750,06:07.9,control,old_page,0
848012,57:09.5,control,old_page,1
913881,43:30.3,control,old_page,0
738295,00:34.6,control,old_page,0
872904,11:57.3,control,old_page,0
932073,20:00.4,control,old_page,0
702989,25:04.1,control,old_page,0
715284,05:07.1,control,old_page,1
684565,25:59.6,control,old_page,0
868684,24:55.5,control,old_page,0
816797,24:50.7,control,old_page,0
821104,22:59.4,control,old_page,1
819024,10:10.2,control,old_page,0
802426,20:51.0,control,old_page,0
868393,54:14.9,control,old_page,0
884417,10:51.0,control,old_page,0
830137,31:33.0,control,old_page,0
879350,46:16.8,control,old_page,0
859708,36:10.0,control,old_page,0
705108,36:58.4,control,old_page,0
780965,25:20.9,control,old_page,0
800383,16:52.4,control,old_page,0
821111,52:15.8,control,old_page,1
777273,55:58.8,control,old_page,0
806265,13:30.1,control,old_page,0
863022,16:45.1,control,old_page,1
927204,16:14.2,control,old_page,0
840854,34:43.4,control,old_page,0
666435,23:27.9,control,old_page,1
830653,08:52.5,control,old_page,0
892748,51:04.4,control,old_page,0
728961,23:43.6,control,old_page,0
929912,42:32.4,control,old_page,0
658269,34:28.6,control,old_page,0
806477,02:51.7,control,old_page,1
771280,15:55.7,control,old_page,0
753283,52:23.6,control,old_page,0
793962,35:34.0,control,old_page,0
659451,09:49.2,control,old_page,1
714621,50:42.5,control,old_page,0
736683,16:35.8,control,old_page,0
806633,30:29.6,control,old_page,0
798764,19:00.2,control,old_page,0
812143,01:04.9,control,old_page,0
679060,17:18.6,control,old_page,0
898136,08:34.5,control,old_page,0
884913,12:35.8,control,old_page,0
802729,07:40.2,treatment,new_page,0
704898,11:24.7,treatment,new_page,0
640052,43:11.3,treatment,new_page,0
876482,47:17.1,treatment,new_page,1
669370,11:46.6,treatment,new_page,0
737467,30:53.1,treatment,new_page,0
672670,29:13.2,treatment,new_page,0
641948,39:59.7,treatment,new_page,0
828197,09:34.6,treatment,new_page,0
897067,51:51.0,treatment,new_page,0
759249,18:01.8,treatment,new_page,1
808236,31:31.6,treatment,new_page,0
631873,04:42.0,treatment,new_page,0
750615,32:45.5,treatment,new_page,0
717592,17:10.4,treatment,new_page,0
832114,48:23.9,treatment,new_page,0
706809,59:42.5,treatment,new_page,0
865423,09:58.7,treatment,new_page,1
753218,54:03.4,treatment,new_page,0
769020,44:49.6,treatment,new_page,0
653488,46:12.2,treatment,new_page,0
640010,17:50.1,treatment,new_page,0
647394,47:01.0,treatment,new_page,0
908714,56:36.4,treatment,new_page,0
812882,22:22.5,treatment,new_page,0
782113,03:10.9,treatment,new_page,0
916519,46:57.1,treatment,new_page,0
713579,35:02.1,treatment,new_page,1
941572,01:26.1,treatment,new_page,0
908281,46:58.8,treatment,new_page,0
735690,35:31.3,treatment,new_page,1
710787,59:40.3,treatment,new_page,1
885046,49:25.0,treatment,new_page,0
869639,38:45.9,treatment,new_page,0
689264,13:55.3,treatment,new_page,0
776038,36:42.3,treatment,new_page,0
808574,20:53.3,treatment,new_page,0
779123,28:14.6,treatment,new_page,0
932698,57:16.0,treatment,new_page,0
747516,38:37.2,treatment,new_page,1
944876,36:22.8,treatment,new_page,0
883660,53:04.0,treatment,new_page,0
775972,35:32.8,treatment,new_page,0
887809,08:04.2,treatment,new_page,1
904701,49:59.8,treatment,new_page,0
883049,19:37.8,treatment,new_page,0
743417,16:52.1,treatment,new_page,1
677248,37:16.9,treatment,new_page,0
790401,35:56.0,treatment,new_page,0
731899,27:41.0,treatment,new_page,0
789856,47:47.0,treatment,new_page,0
838028,46:05.7,treatment,new_page,0
745548,12:35.5,treatment,new_page,0
820695,31:09.8,treatment,new_page,0
820894,20:32.7,treatment,new_page,0
828778,13:53.3,treatment,new_page,0
939369,43:24.8,treatment,new_page,0
933369,11:30.0,treatment,new_page,0
710487,26:24.4,treatment,new_page,0
822128,09:18.9,treatment,new_page,0
850014,04:52.7,treatment,new_page,0
676181,15:18.6,treatment,new_page,0
712718,53:19.9,treatment,new_page,0
740653,16:23.6,treatment,new_page,0
910595,09:19.3,treatment,new_page,0
710906,02:21.6,treatment,new_page,0
657525,41:32.0,treatment,new_page,1
858983,49:00.2,treatment,new_page,1
775400,59:13.3,treatment,new_page,0
767814,27:17.3,treatment,new_page,0
740366,52:20.8,treatment,new_page,1
930293,08:38.8,treatment,new_page,0
825785,38:51.8,treatment,new_page,0
660595,56:22.7,treatment,new_page,1
871820,37:43.6,treatment,new_page,0
699273,56:47.6,treatment,new_page,0
666325,57:24.3,treatment,new_page,1
646323,53:55.8,treatment,new_page,0
708525,35:06.9,treatment,new_page,0
899442,48:30.1,treatment,new_page,0
920992,36:57.0,treatment,new_page,0
907249,01:09.2,treatment,new_page,0
741244,11:25.1,treatment,new_page,0
848617,17:42.1,treatment,new_page,0
829640,58:54.4,treatment,new_page,0
786312,38:21.7,treatment,new_page,0
755276,04:03.3,treatment,new_page,0
775009,44:51.8,treatment,new_page,0
762664,50:20.7,treatment,new_page,0
692029,37:19.8,treatment,new_page,0
864733,19:48.4,treatment,new_page,0
645598,26:09.6,treatment,new_page,0
940068,28:43.6,treatment,new_page,0
939998,57:17.2,treatment,new_page,0
879060,40:45.3,treatment,new_page,0
916937,27:55.7,treatment,new_page,0
843232,48:22.8,treatment,new_page,0
800926,01:50.7,treatment,new_page,0
812037,56:45.8,treatment,new_page,0
855904,32:22.7,treatment,new_page,0
714481,44:24.6,treatment,new_page,0
883722,28:35.2,treatment,new_page,0
824206,51:08.4,treatment,new_page,0
725003,59:47.3,treatment,new_page,0
658183,44:01.7,treatment,new_page,0
913649,57:02.8,treatment,new_page,1
938309,22:46.3,treatment,new_page,0
687629,10:17.7,treatment,new_page,0
728992,37:42.7,treatment,new_page,0
808933,15:01.5,treatment,new_page,0
942569,33:55.1,treatment,new_page,0
857757,37:20.7,treatment,new_page,0
882898,58:39.3,treatment,new_page,0
933094,40:59.2,treatment,new_page,0
652683,03:55.4,treatment,new_page,0
917596,07:41.9,treatment,new_page,0
681736,19:55.7,treatment,new_page,0
738420,07:03.7,treatment,new_page,0
765798,33:57.8,treatment,new_page,0
912026,24:10.4,treatment,new_page,0
773547,33:53.7,treatment,new_page,0
652978,33:30.9,treatment,new_page,0
688462,27:45.9,treatment,new_page,0
649028,14:22.2,treatment,new_page,0
880149,30:07.5,treatment,new_page,0
682091,20:14.9,treatment,new_page,0
676702,13:04.8,treatment,new_page,0
756085,08:13.6,treatment,new_page,0
740481,44:37.1,treatment,new_page,0
660780,40:39.7,treatment,new_page,0
779190,48:32.2,treatment,new_page,0
808043,22:22.7,treatment,new_page,0
836084,42:33.7,treatment,new_page,0
828699,02:23.5,treatment,new_page,0
723004,54:06.0,treatment,new_page,0
683185,55:30.5,treatment,new_page,0
668559,14:02.5,treatment,new_page,0
843934,31:02.2,treatment,new_page,0
816667,24:58.9,treatment,new_page,1
679886,50:30.2,treatment,new_page,0
688317,45:50.2,treatment,new_page,0
638313,56:24.9,treatment,new_page,0
664287,31:59.0,treatment,new_page,0
831118,43:50.7,treatment,new_page,0
649077,29:06.3,treatment,new_page,0
908779,55:34.1,treatment,new_page,0
828415,20:46.7,treatment,new_page,0
854967,54:27.5,treatment,new_page,0
779951,21:06.8,treatment,new_page,0
757040,42:47.0,treatment,new_page,0
666329,06:42.1,treatment,new_page,1
800159,00:33.6,treatment,new_page,0
792836,57:19.8,treatment,new_page,0
721838,45:10.8,treatment,new_page,0
674472,31:59.1,treatment,new_page,0
696892,16:42.1,treatment,new_page,0
807757,33:31.8,treatment,new_page,0
837686,43:11.5,treatment,new_page,0
716761,35:30.9,treatment,new_page,0
649777,55:04.3,treatment,new_page,0
733625,25:31.3,treatment,new_page,0
666165,11:06.3,treatment,new_page,0
749841,18:28.7,treatment,new_page,1
675495,53:00.1,treatment,new_page,0
760910,28:42.3,treatment,new_page,0
858477,36:09.6,treatment,new_page,0
896074,58:15.9,treatment,new_page,1
719711,57:02.3,treatment,new_page,0
760581,42:09.3,treatment,new_page,0
663537,19:46.0,treatment,new_page,0
695649,02:08.8,treatment,new_page,0
661936,13:05.6,treatment,new_page,0
834051,20:49.4,treatment,new_page,0
714611,26:10.7,treatment,new_page,0
837469,23:59.9,treatment,new_page,0
812496,51:42.9,treatment,new_page,0
718480,37:24.0,treatment,new_page,0
689928,01:05.5,treatment,new_page,0
927904,17:52.8,treatment,new_page,0
909012,56:51.1,treatment,new_page,0
835693,52:16.4,treatment,new_page,1
763116,13:52.5,treatment,new_page,0
943251,40:39.6,treatment,new_page,1
835442,12:41.2,treatment,new_page,0
779837,58:43.9,treatment,new_page,0
871208,03:29.8,treatment,new_page,0
909994,17:58.7,treatment,new_page,0
648800,23:50.1,treatment,new_page,0
732086,55:42.5,treatment,new_page,0
813489,14:41.2,treatment,new_page,0
868685,33:29.1,treatment,new_page,0
727269,58:42.1,treatment,new_page,0
758993,46:21.0,treatment,new_page,1
630075,17:47.8,treatment,new_page,0
843423,23:36.2,treatment,new_page,0
683958,59:58.7,treatment,new_page,0
801345,45:20.8,treatment,new_page,0
820682,40:50.6,treatment,new_page,0
808858,11:15.1,treatment,new_page,0
749592,39:43.8,treatment,new_page,0
731617,33:30.1,treatment,new_page,0
926717,46:46.8,treatment,new_page,0
941563,57:28.9,treatment,new_page,0
878338,44:37.4,treatment,new_page,0
665701,46:55.1,treatment,new_page,0
836574,50:38.0,treatment,new_page,0
867679,52:05.7,treatment,new_page,1
913550,17:53.8,treatment,new_page,0
846933,55:36.3,treatment,new_page,0
643418,39:24.7,treatment,new_page,0
685572,37:09.6,treatment,new_page,0
676605,17:17.1,treatment,new_page,0
756508,32:33.9,treatment,new_page,0
734398,34:32.3,treatment,new_page,0
631401,00:06.5,treatment,new_page,1
750446,21:12.3,treatment,new_page,0
940106,21:09.1,treatment,new_page,0
638267,49:11.2,treatment,new_page,0
702616,57:34.4,treatment,new_page,0
751012,48:45.9,treatment,new_page,0
786588,18:43.1,treatment,new_page,1
856410,44:50.7,treatment,new_page,0
905918,33:52.4,treatment,new_page,0
901219,22:18.1,treatment,new_page,0
653627,51:05.6,treatment,new_page,0
770272,45:37.1,treatment,new_page,0
797622,39:28.6,treatment,new_page,0
706004,55:18.9,treatment,new_page,0
842255,50:37.0,treatment,new_page,0
678170,46:51.9,treatment,new_page,0
729336,20:57.7,treatment,new_page,0
705463,45:57.6,treatment,new_page,0
643200,21:40.1,treatment,new_page,0
912969,44:28.5,treatment,new_page,0
813268,48:42.7,treatment,new_page,1
903516,47:42.8,treatment,new_page,0
765791,54:01.2,treatment,new_page,0
912033,56:00.5,treatment,new_page,0
702888,20:17.0,treatment,new_page,0
722420,32:08.4,treatment,new_page,0
851618,12:23.8,treatment,new_page,0
924624,39:50.5,treatment,new_page,1
796541,16:15.3,treatment,new_page,0
705982,46:22.1,treatment,new_page,0
923840,11:36.7,treatment,new_page,0
633172,04:31.2,treatment,new_page,0
768563,07:44.0,treatment,new_page,0
735094,19:51.9,treatment,new_page,0
770203,45:57.2,treatment,new_page,1
926635,22:33.8,treatment,new_page,0
648235,43:27.9,treatment,new_page,1
792761,16:00.0,treatment,new_page,0
907811,25:02.9,treatment,new_page,0
788787,38:18.5,treatment,new_page,0
720107,41:02.8,treatment,new_page,0
694574,25:02.0,treatment,new_page,0
708437,46:57.1,treatment,new_page,1
712764,44:10.8,treatment,new_page,0
728221,14:17.5,treatment,new_page,0
709463,56:39.5,treatment,new_page,0
782442,47:33.6,treatment,new_page,0
922174,24:05.9,treatment,new_page,0
806165,58:40.1,treatment,new_page,0
658516,34:47.3,treatment,new_page,0
673422,56:30.4,treatment,new_page,0
638130,00:55.6,treatment,new_page,0
745358,55:37.6,treatment,new_page,0
914326,34:16.3,treatment,new_page,0
856547,41:04.0,treatment,new_page,0
802622,22:47.8,treatment,new_page,1
898017,20:08.7,treatment,new_page,0
682522,33:02.6,treatment,new_page,1
806015,25:31.6,treatment,new_page,0
915129,22:21.8,treatment,new_page,0
891286,01:12.4,treatment,new_page,0
918093,23:25.2,treatment,new_page,0
842293,49:13.3,treatment,new_page,1
898712,55:08.2,treatment,new_page,0
861826,54:47.9,treatment,new_page,0
753420,31:33.5,treatment,new_page,0
723158,10:52.1,treatment,new_page,1
723857,16:31.5,treatment,new_page,0
680491,47:05.8,treatment,new_page,0
898542,53:46.3,treatment,new_page,0
894405,38:14.8,treatment,new_page,0
856429,58:20.3,treatment,new_page,0
659724,40:28.4,treatment,new_page,0
676420,18:36.1,treatment,new_page,0
717962,12:12.6,treatment,new_page,0
789908,11:06.4,treatment,new_page,0
784545,29:40.0,treatment,new_page,1
810924,39:07.1,treatment,new_page,0
691419,18:27.4,treatment,new_page,0
828992,19:41.9,treatment,new_page,0
909989,59:52.8,treatment,new_page,0
740118,18:03.1,treatment,new_page,0
805648,59:46.6,treatment,new_page,0
659908,48:24.4,treatment,new_page,1
822071,44:54.6,treatment,new_page,0
744543,37:42.2,treatment,new_page,0
888657,46:00.0,treatment,new_page,0
749060,24:48.0,treatment,new_page,0
713623,53:48.0,treatment,new_page,0
736511,13:03.0,treatment,new_page,0
697640,38:59.5,treatment,new_page,0
943305,16:14.8,treatment,new_page,0
